runid,epoch,trainloss,vallos,trainacc,valacc
1,100,3.38940726214787e-05,3.2464804244227705e-05,1.0,1.0
2,1,0.6940079605579377,0.6173442578315735,0.58,0.69
2,2,0.6605990058183671,0.6587598624825478,0.63,0.62
2,3,0.6049411579966545,0.6095643702149391,0.69,0.65
2,4,0.5170079499483109,0.5336932516098023,0.77,0.73
2,5,0.546647488027811,0.4786928494274616,0.7,0.78
2,6,0.4683569860458374,0.2880927117168903,0.8,1.0
2,7,0.1848281268030405,0.10326556347310543,1.0,1.0
2,8,0.08347205325961113,0.068479118719697,1.0,1.0
2,9,0.061415258571505545,0.05585203278809786,1.0,1.0
2,10,0.05087734956294298,0.0470631405338645,1.0,1.0
2,11,0.0440602820366621,0.040298397727310656,1.0,1.0
2,12,0.03709321212023497,0.033760545402765275,1.0,1.0
2,13,0.031996956784278156,0.02916622141376138,1.0,1.0
2,14,0.027215119041502474,0.0251907174102962,1.0,1.0
2,15,0.023501212019473316,0.021868747305125,1.0,1.0
2,16,0.020545023940503598,0.019079783353954553,1.0,1.0
2,17,0.017876180466264487,0.016770411096513272,1.0,1.0
2,18,0.015742834052070977,0.01472611103206873,1.0,1.0
2,19,0.013860036954283714,0.01300141042098403,1.0,1.0
2,20,0.012246447689831257,0.011519773043692111,1.0,1.0
2,21,0.010890215625986457,0.010248790280893445,1.0,1.0
2,22,0.009634416261687874,0.009207529965788126,1.0,1.0
2,23,0.008673819694668055,0.008127278499305248,1.0,1.0
2,24,0.007737985621206462,0.007313750134781003,1.0,1.0
2,25,0.006964531410485506,0.006618172461166978,1.0,1.0
2,26,0.006288922526873648,0.0059168216213583945,1.0,1.0
2,27,0.0056844891142100095,0.005446397769264877,1.0,1.0
2,28,0.005123577732592821,0.0048658325336873535,1.0,1.0
2,29,0.004633663604035974,0.004403741345740854,1.0,1.0
2,30,0.004218459997791797,0.004011690174229443,1.0,1.0
2,31,0.00384215408237651,0.003682490736246109,1.0,1.0
2,32,0.003540470686275512,0.003343273475766182,1.0,1.0
2,33,0.003201233735308051,0.0030594199779443443,1.0,1.0
2,34,0.0029746277537196874,0.0027873611496761442,1.0,1.0
2,35,0.002672632171306759,0.0025941674085333943,1.0,1.0
2,36,0.0024640860268846155,0.002364964643493295,1.0,1.0
2,37,0.0022736409399658443,0.002131205117329955,1.0,1.0
2,38,0.002110603261971846,0.0019762861111667007,1.0,1.0
2,39,0.0019237377657555044,0.0018427923473063857,1.0,1.0
2,40,0.0017674045742023736,0.0017356339085381478,1.0,1.0
2,41,0.0016257961501833051,0.001558829005807638,1.0,1.0
2,42,0.0015262135735247284,0.0014474969473667442,1.0,1.0
2,43,0.001398848226526752,0.0013791240542195737,1.0,1.0
2,44,0.0013083110796287655,0.0012525840941816568,1.0,1.0
2,45,0.0012104092945810407,0.0011428504169452936,1.0,1.0
2,46,0.0011228600365575402,0.0010766209557186812,1.0,1.0
2,47,0.0010278231871780007,0.0010063055332284422,1.0,1.0
2,48,0.0009763921919511632,0.0009281159535748884,1.0,1.0
2,49,0.0008898617862723768,0.0008541128464275971,1.0,1.0
2,50,0.0008363195828860625,0.000804952023900114,1.0,1.0
2,51,0.0007772109127836302,0.0007642937143100425,1.0,1.0
2,52,0.0007263820618391037,0.00069688668649178,1.0,1.0
2,53,0.0006848254997748882,0.0006548944464884698,1.0,1.0
2,54,0.0006254961073864252,0.000607720377156511,1.0,1.0
2,55,0.0005991693638497963,0.0005667716753669083,1.0,1.0
2,56,0.0005545816817902959,0.0005346945664496161,1.0,1.0
2,57,0.0005084628946497105,0.0004858168787905015,1.0,1.0
2,58,0.00046679947408847513,0.00045463081129128115,1.0,1.0
2,59,0.0004543112436658703,0.0004369821981526911,1.0,1.0
2,60,0.0004163003957364708,0.0004038768153986894,1.0,1.0
2,61,0.00039739268162520603,0.0003755414503393695,1.0,1.0
2,62,0.0003659244705340825,0.0003511069310479797,1.0,1.0
2,63,0.00034391872119158504,0.00033396490791346876,1.0,1.0
2,64,0.0003157006544643082,0.00031402492633787917,1.0,1.0
2,65,0.0003092818829463795,0.00029030570382019503,1.0,1.0
2,66,0.0002830907018505968,0.0002749958111962769,1.0,1.0
2,67,0.0002581747192016337,0.0002601924732152838,1.0,1.0
2,68,0.00025112910952884704,0.00023950292365043424,1.0,1.0
2,69,0.00023424186001648196,0.00022570369212189688,1.0,1.0
2,70,0.000218009158706991,0.00021207193494774402,1.0,1.0
2,71,0.00020918139707646333,0.00019679817123687826,1.0,1.0
2,72,0.00019221338647184893,0.00018911560837295838,1.0,1.0
2,73,0.00018681760193430818,0.00017690885055344553,1.0,1.0
2,74,0.00016873908272827976,0.0001675493849324994,1.0,1.0
2,75,0.00016111039993120359,0.00015933296046569012,1.0,1.0
2,76,0.0001516864396398887,0.00014571594903827644,1.0,1.0
2,77,0.0001392124156700447,0.0001404968539281981,1.0,1.0
2,78,0.0001326829686149722,0.00013006926943489816,1.0,1.0
2,79,0.0001301061218691757,0.00012124297718401067,1.0,1.0
2,80,0.0001166909954190487,0.00011701685463776811,1.0,1.0
2,81,0.00010886075586313381,0.00010880439971515443,1.0,1.0
2,82,0.00010381607906310819,9.996824468544218e-05,1.0,1.0
2,83,0.00010194205999141558,9.543008090986404e-05,1.0,1.0
2,84,9.075620284420437e-05,9.231888041540515e-05,1.0,1.0
2,85,8.77750451763859e-05,8.628902229247615e-05,1.0,1.0
2,86,8.274559913843405e-05,7.907341088866815e-05,1.0,1.0
2,87,7.88557230407605e-05,7.648368933587336e-05,1.0,1.0
2,88,7.135561332688667e-05,7.147352378524375e-05,1.0,1.0
2,89,7.179053896834375e-05,6.721918176481267e-05,1.0,1.0
2,90,6.585694773093564e-05,6.567275915585923e-05,1.0,1.0
2,91,6.04302392093814e-05,5.8391897655383216e-05,1.0,1.0
2,92,5.803479431051528e-05,5.4190119808481544e-05,1.0,1.0
2,93,5.609790387097746e-05,5.302814195601968e-05,1.0,1.0
2,94,5.1207588949182533e-05,4.991116627934389e-05,1.0,1.0
2,95,4.960905644111335e-05,4.685336883994751e-05,1.0,1.0
2,96,4.6102151754894295e-05,4.5122433730284686e-05,1.0,1.0
2,97,4.2120827165490484e-05,4.338765487773344e-05,1.0,1.0
2,98,4.049598803248955e-05,3.8391110429074616e-05,1.0,1.0
2,99,3.7341453244152944e-05,3.765990830288501e-05,1.0,1.0
2,100,3.5260619333712385e-05,3.573963700546301e-05,1.0,1.0
3,1,0.6946120983362198,0.6552566674351692,0.53,0.62
3,2,0.6548562753200531,0.6165530872344971,0.62,0.64
3,3,0.6056245428323745,0.590815522223711,0.69,0.66
3,4,0.5408269926905632,0.5437952810525895,0.73,0.69
3,5,0.4704690633714199,0.41401240408420564,0.74,0.77
3,6,0.3212306090444326,0.23676201447844505,0.97,1.0
3,7,0.1349962429702282,0.09468355782330036,1.0,1.0
3,8,0.07679291158914565,0.060266041420400145,1.0,1.0
3,9,0.05212357074022293,0.04524301674216986,1.0,1.0
3,10,0.04071869645267725,0.037612297013401984,1.0,1.0
3,11,0.03434096982702613,0.03176917409524321,1.0,1.0
3,12,0.029343313947319986,0.027122214306145906,1.0,1.0
3,13,0.02523323964327574,0.023294836822897194,1.0,1.0
3,14,0.021607418935745956,0.020040175449103116,1.0,1.0
3,15,0.018593902774155138,0.017322606611996888,1.0,1.0
3,16,0.016154794255271554,0.01503763628192246,1.0,1.0
3,17,0.01405987617559731,0.013099530395120382,1.0,1.0
3,18,0.012283570738509298,0.011504083797335625,1.0,1.0
3,19,0.01073998718522489,0.010068679815158249,1.0,1.0
3,20,0.009490322414785623,0.008893136493861675,1.0,1.0
3,21,0.008409226550720633,0.007892005760222674,1.0,1.0
3,22,0.007382785896770656,0.006962607954628766,1.0,1.0
3,23,0.006594700966961682,0.006197106796316802,1.0,1.0
3,24,0.005861065085045993,0.005605901442468166,1.0,1.0
3,25,0.00526963647454977,0.004991678688675165,1.0,1.0
3,26,0.004718359238468111,0.004491287581622601,1.0,1.0
3,27,0.004253823724575341,0.00400659091072157,1.0,1.0
3,28,0.0038360842084512116,0.0036589756375178693,1.0,1.0
3,29,0.0034740730514749886,0.0032606085459701718,1.0,1.0
3,30,0.0031395532726310195,0.0029466581274755297,1.0,1.0
3,31,0.0028313796082511545,0.0027220220887102186,1.0,1.0
3,32,0.002576400071848184,0.002424441718030721,1.0,1.0
3,33,0.0023659384669736027,0.002251250280532986,1.0,1.0
3,34,0.0021280168159864845,0.002011316268472001,1.0,1.0
3,35,0.0019755678228102623,0.0018514182814396917,1.0,1.0
3,36,0.0018181689223274588,0.0016849940235260873,1.0,1.0
3,37,0.0016315653070341795,0.001553275625919923,1.0,1.0
3,38,0.0014887394721154123,0.0014210045733489096,1.0,1.0
3,39,0.0013668515917379409,0.0013198706763796508,1.0,1.0
3,40,0.0012598636432085185,0.0012416207778733223,1.0,1.0
3,41,0.0011656809446867556,0.0011240288033150137,1.0,1.0
3,42,0.0010789920057868586,0.0010482518357457593,1.0,1.0
3,43,0.000983939987490885,0.0009644458809634671,1.0,1.0
3,44,0.000905712844687514,0.0008562335674650967,1.0,1.0
3,45,0.0008314135915134102,0.000826848714496009,1.0,1.0
3,46,0.0007958387862890959,0.0007478798954980448,1.0,1.0
3,47,0.0007150288467528299,0.0006969589204527438,1.0,1.0
3,48,0.0006581226841080933,0.0006197094591334462,1.0,1.0
3,49,0.0006119210127508267,0.0005847189290216193,1.0,1.0
3,50,0.0005816336753196083,0.0005520400466048159,1.0,1.0
3,51,0.0005278303363593296,0.0005120719128171913,1.0,1.0
3,52,0.00048656388418748974,0.0004832296722452156,1.0,1.0
3,53,0.0004630552954040468,0.0004457521709264256,1.0,1.0
3,54,0.0004301762059913017,0.00042200662166578693,1.0,1.0
3,55,0.0003954259926103987,0.00038106256135506556,1.0,1.0
3,56,0.0003623005643021315,0.0003550047890166752,1.0,1.0
3,57,0.00035220198449678716,0.00033541469427291306,1.0,1.0
3,58,0.0003202562348451465,0.00030631383328000083,1.0,1.0
3,59,0.0002962439472321421,0.00028623337420867755,1.0,1.0
3,60,0.0002808217902202159,0.0002676714475092012,1.0,1.0
3,61,0.000258701000129804,0.00024549413967179135,1.0,1.0
3,62,0.00024027609499171376,0.00022415315237594768,1.0,1.0
3,63,0.00022468194627435877,0.0002197691301989835,1.0,1.0
3,64,0.00021433495916426182,0.00019787848461419344,1.0,1.0
3,65,0.0001957998500438407,0.00018750484450720252,1.0,1.0
3,66,0.00018146892092772758,0.0001755239808699116,1.0,1.0
3,67,0.00017597436424694025,0.00017070593661628664,1.0,1.0
3,68,0.00015508711541770026,0.0001600929567939602,1.0,1.0
3,69,0.00015286025794921442,0.00014914579442120156,1.0,1.0
3,70,0.000142297404963756,0.00014281632524216548,1.0,1.0
3,71,0.0001319382009387482,0.00012510659311374184,1.0,1.0
3,72,0.0001224116156663513,0.00012139489204855636,1.0,1.0
3,73,0.00011194120212167036,0.00011727056597010232,1.0,1.0
3,74,0.0001124309228907805,0.00010558357716945465,1.0,1.0
3,75,0.00010424699772556778,0.00010032071011664812,1.0,1.0
3,76,9.531037023407406e-05,9.125253818638157e-05,1.0,1.0
3,77,9.022461425047368e-05,8.772205503191799e-05,1.0,1.0
3,78,8.249286394857336e-05,8.201200602343305e-05,1.0,1.0
3,79,7.822947947715874e-05,7.654344059119466e-05,1.0,1.0
3,80,7.49666335832444e-05,7.030337750620675e-05,1.0,1.0
3,81,6.956997589441016e-05,6.916286249179393e-05,1.0,1.0
3,82,6.394502783223288e-05,6.459699256083695e-05,1.0,1.0
3,83,6.0791580035584045e-05,6.040919546649093e-05,1.0,1.0
3,84,5.6777386016619855e-05,5.73920176611864e-05,1.0,1.0
3,85,5.219265905907378e-05,5.345825393305858e-05,1.0,1.0
3,86,5.0707711416180246e-05,4.9715127461240626e-05,1.0,1.0
3,87,4.5070696432958354e-05,4.6854674292262646e-05,1.0,1.0
3,88,4.445092665264383e-05,4.451924585737288e-05,1.0,1.0
3,89,4.271110949048307e-05,4.136857140110806e-05,1.0,1.0
3,90,3.8577812410949264e-05,3.962344937463058e-05,1.0,1.0
3,91,3.8414764258050124e-05,3.615543759224238e-05,1.0,1.0
3,92,3.387161521459348e-05,3.3078547348850405e-05,1.0,1.0
3,93,3.3232206624234097e-05,3.278211179349455e-05,1.0,1.0
3,94,3.015670066815801e-05,3.138965457765153e-05,1.0,1.0
3,95,3.0113975844869857e-05,2.8329227388894653e-05,1.0,1.0
3,96,2.812886415995308e-05,2.6757970936159836e-05,1.0,1.0
3,97,2.65836902326555e-05,2.5296637977589854e-05,1.0,1.0
3,98,2.3551784888695693e-05,2.4983160546980798e-05,1.0,1.0
3,99,2.1635947541653876e-05,2.252952330309199e-05,1.0,1.0
3,100,2.1989142969687236e-05,2.0276858122088016e-05,1.0,1.0
4,1,0.7080312991142272,0.6494871747493743,0.51,0.68
4,2,0.6498543846607209,0.6316763547062874,0.62,0.59
4,3,0.5715296910703183,0.5878132984042168,0.66,0.67
4,4,0.519357094168663,0.534151516109705,0.69,0.83
4,5,0.42377129949629305,0.35697182163596153,0.77,1.0
4,6,0.2835619293153286,0.1872812321037054,1.0,1.0
4,7,0.12063047088682652,0.07546336591243744,1.0,1.0
4,8,0.06392404742538929,0.054054823145270346,1.0,1.0
4,9,0.04820974759757519,0.043511577658355234,1.0,1.0
4,10,0.039791659936308864,0.03627539452165365,1.0,1.0
4,11,0.033741400577127934,0.03083030540496111,1.0,1.0
4,12,0.028712121285498143,0.026816575229167937,1.0,1.0
4,13,0.02479831298813224,0.023088910840451716,1.0,1.0
4,14,0.021495584808290006,0.01997195288538933,1.0,1.0
4,15,0.018638493567705153,0.017349985800683497,1.0,1.0
4,16,0.01619477404281497,0.015110184876248241,1.0,1.0
4,17,0.014181263484060765,0.013227738477289676,1.0,1.0
4,18,0.012425031177699566,0.011607398577034474,1.0,1.0
4,19,0.010968734258785844,0.01023971313610673,1.0,1.0
4,20,0.009618862802162766,0.009088939828798175,1.0,1.0
4,21,0.008609276879578829,0.008088829177431762,1.0,1.0
4,22,0.007593015837483108,0.007109201727434993,1.0,1.0
4,23,0.0067749767890200015,0.006351522230543197,1.0,1.0
4,24,0.006050626742653549,0.005709325498901308,1.0,1.0
4,25,0.005403035250492394,0.005151991625316441,1.0,1.0
4,26,0.00485268859192729,0.004588232161477208,1.0,1.0
4,27,0.004416218241676689,0.004199142954312265,1.0,1.0
4,28,0.003945265819784254,0.0037404644372873008,1.0,1.0
4,29,0.0036090298765338955,0.003370868854690343,1.0,1.0
4,30,0.0032375277485698463,0.0030227311071939766,1.0,1.0
4,31,0.0029582564998418093,0.0028399129584431647,1.0,1.0
4,32,0.0026677677081897856,0.0025658069574274124,1.0,1.0
4,33,0.0024500856851227583,0.0023220538231544198,1.0,1.0
4,34,0.0022263141826260836,0.0021521414676681162,1.0,1.0
4,35,0.002039855363545939,0.0019482798385433854,1.0,1.0
4,36,0.0018839510483667254,0.0017651394614949822,1.0,1.0
4,37,0.0016686595138162375,0.001614629499381408,1.0,1.0
4,38,0.0015828790585510433,0.0015148162946570665,1.0,1.0
4,39,0.001437252031173557,0.0013885425438638777,1.0,1.0
4,40,0.0013370463089086115,0.0012738636368885637,1.0,1.0
4,41,0.0012264814018271863,0.0011380789231043309,1.0,1.0
4,42,0.001123933123308234,0.0010725325252860785,1.0,1.0
4,43,0.0010211088345386087,0.0009815966442693026,1.0,1.0
4,44,0.0009620754758361727,0.0009148235729662702,1.0,1.0
4,45,0.0009060262650018558,0.0008311023295391351,1.0,1.0
4,46,0.000823632178362459,0.0007712642231490464,1.0,1.0
4,47,0.0007749070506542921,0.0007357086602132767,1.0,1.0
4,48,0.000682233304833062,0.0006873674097005278,1.0,1.0
4,49,0.0006399490730836987,0.0006143435247940943,1.0,1.0
4,50,0.0006092941149836406,0.0005866948905168102,1.0,1.0
4,51,0.0005614279283327051,0.0005305677905562333,1.0,1.0
4,52,0.0005197015043813735,0.0005174857610836625,1.0,1.0
4,53,0.0004781643580645323,0.00045877104974351824,1.0,1.0
4,54,0.0004684582373010926,0.00044507403537863866,1.0,1.0
4,55,0.0004089939338155091,0.00041792066913330926,1.0,1.0
4,56,0.00039143523783423005,0.0003636679070768878,1.0,1.0
4,57,0.00035759253398282454,0.00034478098299587143,1.0,1.0
4,58,0.0003360806105774827,0.00032441310497233645,1.0,1.0
4,59,0.00031238160416251047,0.00030290905095171184,1.0,1.0
4,60,0.0002878640516428277,0.00028675363690126686,1.0,1.0
4,61,0.00027496589769725687,0.0002664469995943364,1.0,1.0
4,62,0.0002588683429348748,0.00024788957292912526,1.0,1.0
4,63,0.00024184904381399975,0.0002378119902277831,1.0,1.0
4,64,0.00022297998948488383,0.00021757403636001981,1.0,1.0
4,65,0.0002114520681789145,0.00020151701974100434,1.0,1.0
4,66,0.00019230163175961934,0.00019135152775561436,1.0,1.0
4,67,0.00018508326247683725,0.00017746331272064708,1.0,1.0
4,68,0.00017324586020549758,0.0001626700234191958,1.0,1.0
4,69,0.00015384476821054705,0.00015869841721723787,1.0,1.0
4,70,0.00014861815390759147,0.00015313668656744995,1.0,1.0
4,71,0.0001441120565868914,0.00014014630156452767,1.0,1.0
4,72,0.00012920269844471477,0.0001263502237998182,1.0,1.0
4,73,0.00012061775043548551,0.00011860933169373311,1.0,1.0
4,74,0.0001167426093161339,0.00011583674669964239,1.0,1.0
4,75,0.00011162526709085796,0.00010313426282664296,1.0,1.0
4,76,0.00010100632134708576,9.467545911320485e-05,1.0,1.0
4,77,9.480681575951166e-05,9.279959747800604e-05,1.0,1.0
4,78,9.605272323824465e-05,8.787074948486406e-05,1.0,1.0
4,79,8.55194764881162e-05,7.971124970936217e-05,1.0,1.0
4,80,8.192958383006044e-05,7.882234254793729e-05,1.0,1.0
4,81,7.484734418540028e-05,7.13644957068027e-05,1.0,1.0
4,82,6.958245812711538e-05,6.70455022554961e-05,1.0,1.0
4,83,6.643720778811258e-05,6.128385823103599e-05,1.0,1.0
4,84,5.942601495917188e-05,5.928296555794077e-05,1.0,1.0
4,85,5.853009399288567e-05,5.761252290540142e-05,1.0,1.0
4,86,5.3185689539532176e-05,5.4520938792848025e-05,1.0,1.0
4,87,5.119761473906692e-05,4.9934743146877735e-05,1.0,1.0
4,88,4.788928628840949e-05,4.5675270957872275e-05,1.0,1.0
4,89,4.6092828961263875e-05,4.266126732545672e-05,1.0,1.0
4,90,4.503561202000128e-05,4.0746572813077365e-05,1.0,1.0
4,91,4.042109681904549e-05,3.919457558367867e-05,1.0,1.0
4,92,3.5452486299618615e-05,3.637618889115401e-05,1.0,1.0
4,93,3.570993647372234e-05,3.608985201935866e-05,1.0,1.0
4,94,3.3240220891457286e-05,3.224464928280213e-05,1.0,1.0
4,95,3.298670812000637e-05,3.12177614250686e-05,1.0,1.0
4,96,2.9239392661111195e-05,2.836339033819968e-05,1.0,1.0
4,97,2.853887794117327e-05,2.716420642173034e-05,1.0,1.0
4,98,2.544821454648627e-05,2.6270440794178286e-05,1.0,1.0
4,99,2.627576905069873e-05,2.3500790812249763e-05,1.0,1.0
4,100,2.2136514708108735e-05,2.2053839238651562e-05,1.0,1.0
5,1,0.6806147825717926,0.6528636607527732,0.58,0.64
5,2,0.6512596973776817,0.659860412478447,0.64,0.6
5,3,0.5882913020253181,0.5491351480782032,0.73,0.74
5,4,0.5903792169690132,0.5813059695065022,0.69,0.67
5,5,0.5565804618597031,0.46407687351107596,0.66,0.79
5,6,0.41647713743150233,0.2610102719813585,0.83,1.0
5,7,0.15267248556017876,0.09555472753942013,1.0,1.0
5,8,0.07754802096635104,0.06470778405666351,1.0,1.0
5,9,0.058169352374970916,0.05101173855364323,1.0,1.0
5,10,0.047025557532906534,0.04259050518274307,1.0,1.0
5,11,0.0392794992774725,0.035885433927178384,1.0,1.0
5,12,0.03337590927258134,0.03046631084755063,1.0,1.0
5,13,0.028441414199769498,0.025971492845565082,1.0,1.0
5,14,0.02421259235590696,0.022363311201334,1.0,1.0
5,15,0.020737447291612626,0.019225167483091353,1.0,1.0
5,16,0.017915336582809686,0.0166034440882504,1.0,1.0
5,17,0.01549017927609384,0.014432300562039018,1.0,1.0
5,18,0.013479538029059768,0.012556876996532082,1.0,1.0
5,19,0.01172289963811636,0.01094144674949348,1.0,1.0
5,20,0.010300694024190307,0.009617450619116426,1.0,1.0
5,21,0.009029412744566798,0.008467990700155496,1.0,1.0
5,22,0.00798860645852983,0.007473672796040773,1.0,1.0
5,23,0.0070788357127457855,0.006627336922101676,1.0,1.0
5,24,0.006287187435664237,0.005914653516374529,1.0,1.0
5,25,0.005544957658275962,0.005196776958182454,1.0,1.0
5,26,0.004953712038695812,0.004675490753725171,1.0,1.0
5,27,0.004390616891905666,0.004193833949975669,1.0,1.0
5,28,0.003937192901503295,0.003726323975715786,1.0,1.0
5,29,0.0035753236827440558,0.003416627941187471,1.0,1.0
5,30,0.0031812014104798435,0.0029883304494433107,1.0,1.0
5,31,0.002855829109903425,0.002797049074433744,1.0,1.0
5,32,0.002612645602785051,0.0024908363237045707,1.0,1.0
5,33,0.002369464058429003,0.002252505507785827,1.0,1.0
5,34,0.0021566726046148687,0.002039772613206878,1.0,1.0
5,35,0.00198398316395469,0.001891644346760586,1.0,1.0
5,36,0.0017705930734518915,0.0016816353739704936,1.0,1.0
5,37,0.0015922544163186102,0.001568497009575367,1.0,1.0
5,38,0.0014859959727618844,0.0014011050516273826,1.0,1.0
